#Creator: pendulumviewEventBuffer
#Creation time: Thu Mar 24 12:07:43 2022
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
57.509	531	57.534	566
57.560	539	57.585	572
57.610	543	57.636	576
57.661	544	57.687	576
57.711	540	57.737	573
57.763	534	57.788	569
57.813	522	57.838	560
57.864	508	57.890	550
57.914	492	57.940	537
57.965	475	57.991	525
58.015	458	58.041	511
58.067	440	58.092	498
58.117	425	58.142	485
58.168	411	58.194	475
58.218	400	58.244	466
58.269	392	58.295	460
58.320	388	58.345	457
58.371	389	58.396	456
58.421	392	58.447	459
58.472	400	58.498	464
58.522	411	58.548	472
58.574	425	58.599	483
58.624	441	58.649	495
58.675	458	58.701	508
58.725	475	58.751	521
58.776	492	58.802	535
58.826	506	58.852	547
58.878	520	58.903	558
58.928	530	58.953	567
58.979	537	59.005	573
59.029	541	59.055	575
59.080	541	59.106	575
59.131	536	59.156	573
59.182	529	59.207	567
59.232	518	59.258	559
59.283	504	59.309	549
59.333	489	59.359	537
59.385	472	59.410	524
59.435	455	59.460	510
59.486	439	59.512	497
59.536	424	59.562	484
59.587	410	59.613	474
59.637	401	59.663	466
59.689	394	59.714	459
59.740	392	59.764	456
59.790	392	59.816	456
59.841	397	59.866	459
59.891	405	59.917	466
59.943	416	59.967	473
59.993	430	60.018	484
60.044	444	60.069	496
60.094	461	60.120	509
60.145	477	60.170	523
60.196	493	60.221	536
60.247	508	60.271	548
60.297	520	60.323	559
60.348	529	60.373	567
60.398	534	60.424	573
60.450	538	60.474	576
60.500	536	60.525	575
60.551	532	60.575	573
60.601	524	60.627	567
60.652	512	60.677	558
60.702	500	60.728	547
60.754	485	60.778	535
60.804	469	60.829	522
60.855	453	60.880	509
60.905	437	60.931	496
60.956	424	60.981	484
61.007	412	61.032	473
61.058	404	61.082	465
61.108	397	61.134	459
61.159	395	61.184	456
61.209	396	61.235	457
61.261	401	61.285	460
61.311	409	61.336	466
61.362	421	61.386	474
61.412	433	61.438	485
61.463	447	61.488	497
61.513	463	61.539	511
61.565	479	61.589	523
61.615	494	61.640	537
61.666	507	61.691	548
61.716	518	61.742	560
61.767	527	61.792	568
61.818	533	61.843	574
61.869	535	61.893	576
61.919	533	61.945	576
61.970	529	61.995	573
62.020	520	62.046	567
62.072	510	62.096	558
62.122	497	62.147	547
62.173	482	62.197	534
62.223	467	62.249	521
62.274	452	62.299	508
62.324	437	62.350	494
62.376	424	62.400	482
62.426	413	62.451	471
62.477	405	62.502	463
62.527	400	62.553	459
62.578	398	62.603	456
62.629	399	62.654	457
62.680	404	62.705	460
62.730	412	62.756	467
62.781	423	62.807	475
62.831	436	62.857	486
62.883	450	62.908	499
62.933	465	62.958	512
62.984	480	63.010	526
63.034	494	63.060	539
63.085	507	63.111	551
63.135	518	63.161	562
63.187	525	63.212	570
63.237	530	63.262	574
63.288	532	63.314	576
63.338	530	63.364	576
63.389	525	63.415	572
63.440	516	63.465	565
63.491	506	63.516	557
63.541	493	63.567	545
63.592	480	63.618	532
63.642	465	63.668	519
63.694	451	63.719	505
63.744	437	63.769	492
63.795	424	63.821	480
63.845	414	63.871	471
63.896	407	63.922	463
63.946	403	63.972	458
63.998	401	64.023	455
64.048	403	64.073	458
64.099	408	64.125	461
64.149	416	64.175	468
64.200	426	64.226	477
64.251	439	64.276	488
64.302	451	64.327	501
64.352	466	64.378	515
64.403	480	64.429	528
64.453	493	64.479	541
64.505	506	64.530	553
64.555	515	64.580	563
64.606	523	64.632	570
64.656	527	64.682	575
64.707	528	64.733	577
64.757	527	64.783	576
64.809	522	64.834	571
64.859	515	64.884	564
64.910	504	64.936	554
64.960	491	64.986	543
65.011	478	65.037	530
65.062	464	65.087	517
65.113	451	65.138	503
65.163	438	65.189	490
65.214	425	65.240	479
65.264	416	65.290	469
65.316	409	65.341	462
65.366	405	65.391	458
65.417	404	65.443	456
65.467	405	65.493	458
65.518	411	65.544	462
65.568	419	65.594	469
65.620	428	65.645	479
65.670	441	65.695	491
65.721	453	65.747	504
65.771	467	65.797	517
65.822	481	65.848	531
65.873	493	65.898	544
65.924	504	65.949	555
65.975	514	66.000	564
66.025	521	66.051	571
66.076	525	66.101	574
66.127	527	66.152	577
66.178	524	66.202	574
66.228	519	66.254	569
66.279	512	66.304	562
66.329	502	66.355	552
66.381	489	66.405	541
66.431	477	66.456	527
66.482	464	66.506	514
66.532	451	66.558	501
66.583	438	66.608	488
66.633	427	66.659	477
66.685	418	66.709	468
66.735	412	66.760	461
66.786	408	66.811	457
66.836	407	66.862	457
66.887	408	66.912	459
66.938	414	66.963	464
66.989	421	67.013	472
67.039	431	67.065	482
67.090	442	67.115	494
67.140	455	67.166	506
67.192	467	67.216	519
67.242	480	67.267	533
67.293	493	67.317	546
67.343	503	67.369	557
67.394	512	67.419	565
67.444	518	67.470	572
67.496	522	67.520	575
67.546	524	67.571	575
67.597	522	67.622	573
67.647	517	67.673	566
67.698	510	67.723	559
67.749	499	67.774	550
67.800	488	67.824	538
67.850	477	67.876	525
67.901	464	67.926	511
67.951	451	67.977	499
68.003	439	68.027	486
68.053	428	68.078	476
68.104	420	68.128	467
68.154	413	68.180	461
68.205	410	68.230	458
68.255	409	68.281	458
68.307	411	68.331	460
68.357	415	68.382	465
68.408	422	68.433	474
68.458	432	68.484	485
68.509	443	68.534	496
68.560	455	68.585	509
68.611	469	68.635	523
68.661	480	68.687	536
68.712	492	68.737	548
68.762	502	68.788	558
68.814	511	68.838	566
68.864	517	68.889	572
68.915	520	68.939	575
68.965	521	68.991	575
69.016	519	69.042	571
69.066	515	69.092	565
69.118	508	69.143	557
69.168	498	69.193	546
69.219	488	69.245	534
69.269	476	69.295	522
69.320	463	69.346	508
69.371	451	69.396	496
69.422	439	69.447	484
69.472	429	69.498	474
69.523	421	69.549	465
69.573	415	69.599	461
69.625	412	69.650	458
69.675	411	69.700	459
69.726	413	69.752	462
69.776	416	69.802	468
69.827	423	69.853	477
69.877	433	69.903	487
69.929	443	69.954	499
69.979	455	70.004	512
70.030	468	70.056	526
70.080	480	70.106	539
70.131	491	70.157	550
70.182	501	70.207	560
70.233	509	70.258	567
70.283	516	70.309	571
70.334	519	70.360	575
70.384	520	70.410	573
70.436	518	70.461	569
70.486	513	70.511	563
70.537	506	70.563	555
70.587	497	70.613	544
70.638	487	70.664	531
70.688	476	70.714	518
70.740	463	70.765	505
70.790	452	70.815	494
70.841	440	70.867	482
70.891	430	70.917	473
70.942	422	70.968	465
70.993	416	71.018	461
71.044	412	71.069	460
71.094	412	71.120	461
71.145	414	71.171	465
71.195	419	71.221	471
71.247	425	71.272	480
71.297	434	71.322	491
71.348	445	71.374	503
71.398	456	71.424	516
71.449	468	71.475	529
71.499	479	71.525	540
71.551	490	71.576	552
71.601	500	71.626	561
71.652	509	71.678	568
71.702	514	71.728	571
71.753	518	71.779	572
71.804	519	71.829	570
71.855	517	71.880	567
71.905	512	71.931	560
71.956	505	71.982	551
72.006	497	72.032	540
72.058	487	72.083	528
72.108	475	72.133	516
72.159	463	72.185	503
72.209	451	72.235	492
72.260	441	72.286	481
72.311	431	72.336	472
72.362	423	72.387	466
72.412	417	72.437	462
72.463	413	72.489	461
72.513	413	72.539	462
72.564	415	72.590	468
72.615	420	72.640	474
72.666	426	72.691	483
72.716	435	72.742	495
72.767	445	72.793	506
72.817	456	72.843	518
72.869	468	72.894	530
72.919	480	72.944	542
72.970	490	72.996	552
73.020	500	73.046	561
73.071	508	73.097	567
73.122	514	73.147	569
73.173	518	73.198	571
73.223	518	73.248	569
73.274	517	73.300	564
73.324	511	73.350	557
73.375	505	73.401	547
73.426	496	73.451	537
73.477	485	73.502	525
73.528	475	73.553	513
73.578	463	73.604	501
73.629	452	73.654	489
73.680	441	73.705	480
73.731	431	73.755	472
73.781	424	73.807	467
73.832	418	73.857	463
73.882	414	73.908	463
73.934	413	73.958	465
73.984	415	74.009	470
74.035	420	74.059	478
74.085	426	74.111	487
74.136	435	74.161	497
74.186	445	74.212	509
74.238	457	74.262	521
74.288	468	74.313	532
74.339	480	74.364	543
74.389	491	74.415	553
74.440	500	74.465	561
74.491	508	74.516	566
74.542	514	74.566	569
74.592	516	74.618	569
74.643	518	74.668	567
74.693	515	74.719	561
74.745	511	74.769	554
74.795	505	74.820	545
74.846	496	74.871	534
74.896	485	74.922	522
74.947	475	74.972	511
74.997	463	75.023	500
75.049	451	75.073	489
75.099	441	75.124	479
75.150	431	75.175	473
75.200	423	75.226	468
75.251	417	75.276	465
75.302	415	75.327	465
75.353	414	75.377	468
75.403	416	75.429	473
75.454	420	75.479	481
75.504	427	75.530	490
75.556	435	75.580	501
75.606	446	75.631	511
75.657	456	75.682	524
75.707	469	75.733	534
75.758	480	75.783	545
75.808	491	75.834	554
75.860	500	75.884	561
75.910	508	75.935	565
75.961	514	75.986	567
76.011	517	76.037	567
76.062	518	76.087	563
76.113	515	76.138	559
76.164	510	76.188	551
76.214	503	76.240	542
76.265	494	76.290	531
76.315	485	76.341	520
76.367	473	76.391	508
76.417	462	76.442	498
76.468	451	76.493	488
76.518	439	76.544	479
76.569	430	76.595	473
76.619	423	76.645	469
76.671	417	76.696	467
76.721	414	76.746	468
76.772	414	76.798	471
76.822	416	76.848	477
76.873	421	76.899	484
76.924	428	76.949	493
76.975	437	77.000	504
77.025	447	77.051	514
77.076	458	77.102	525
77.126	471	77.152	535
77.178	481	77.203	546
77.228	493	77.253	554
77.279	501	77.305	560
77.329	508	77.355	564
77.380	514	77.406	565
77.431	517	77.456	565
77.482	517	77.507	560
77.532	516	77.557	555
77.583	510	77.609	547
77.633	503	77.659	539
77.684	494	77.710	528
77.735	484	77.760	517
77.786	473	77.811	508
77.836	461	77.862	496
77.887	450	77.913	488
77.937	439	77.963	480
77.989	430	78.014	474
78.039	422	78.064	471
78.090	417	78.116	470
78.140	414	78.166	470
78.191	414	78.217	474
78.242	417	78.267	480
78.293	422	78.318	487
78.343	429	78.368	496
78.394	438	78.420	507
78.444	448	78.470	517
78.495	460	78.521	527
78.546	471	78.571	536
78.597	483	78.622	545
78.647	493	78.673	552
78.698	502	78.724	558
78.748	510	78.774	562
78.800	514	78.825	563
78.850	517	78.875	561
78.901	517	78.927	557
78.951	515	78.977	553
79.002	509	79.028	545
79.053	502	79.078	537
79.104	493	79.129	526
79.154	482	79.179	517
79.205	471	79.231	506
79.255	460	79.281	496
79.306	448	79.332	488
79.357	438	79.382	481
79.408	428	79.433	475
79.458	422	79.484	473
79.509	417	79.535	472
79.559	414	79.585	473
79.611	414	79.636	477
79.661	417	79.686	482
79.712	422	79.738	489
79.762	430	79.788	498
79.813	439	79.839	508
79.864	449	79.889	518
79.915	461	79.940	527
79.965	473	79.991	537
80.016	484	80.042	545
80.066	495	80.092	552
80.117	503	80.143	557
80.168	510	80.193	560
80.219	516	80.244	561
80.270	518	80.295	559
80.320	517	80.346	555
80.371	513	80.396	550
80.422	509	80.447	542
80.473	501	80.497	534
80.523	491	80.549	525
80.574	481	80.599	514
80.624	469	80.650	507
80.676	457	80.700	497
80.726	447	80.751	488
80.777	436	80.802	482
80.827	427	80.853	477
80.878	420	80.903	475
80.928	416	80.954	474
80.980	414	81.004	476
81.030	414	81.055	479
81.081	418	81.106	485
81.131	424	81.157	492
81.182	432	81.207	501
81.233	441	81.258	510
81.284	451	81.308	518
81.334	463	81.360	528
81.385	475	81.410	537
81.435	485	81.461	545
81.487	496	81.511	551
81.537	505	81.562	556
81.588	511	81.613	557
81.638	516	81.664	558
81.689	517	81.714	556
81.739	516	81.765	553
81.791	513	81.815	547
81.841	507	81.866	541
81.892	499	81.917	532
81.942	490	81.968	523
81.993	479	82.018	514
82.044	466	82.069	505
82.095	455	82.119	497
82.145	445	82.171	489
82.196	434	82.221	483
82.246	426	82.272	479
82.298	419	82.322	476
82.348	415	82.373	477
82.399	414	82.424	479
82.449	415	82.475	481
82.500	419	82.525	487
82.551	425	82.576	494
82.602	433	82.626	501
82.652	443	82.677	511
82.703	454	82.728	520
82.753	466	82.779	529
82.804	477	82.829	537
82.855	488	82.880	544
82.906	497	82.930	550
82.956	506	82.982	553
83.007	512	83.032	557
83.057	516	83.083	556
83.109	517	83.133	555
83.159	516	83.184	551
83.210	512	83.235	545
83.260	505	83.286	539
83.311	497	83.337	531
83.362	487	83.387	522
83.413	476	83.438	513
83.463	464	83.488	505
83.514	454	83.540	497
83.564	442	83.590	490
83.615	432	83.641	484
83.666	424	83.691	481
83.717	418	83.742	479
83.767	415	83.793	479
83.818	414	83.844	481
83.868	416	83.894	484
83.920	421	83.945	489
83.970	427	83.995	496
84.021	436	84.047	503
84.071	445	84.097	512
84.122	457	84.148	521
84.173	468	84.198	529
84.224	479	84.249	537
84.274	490	84.299	543
84.325	499	84.351	548
84.375	507	84.401	552
84.426	513	84.452	555
84.477	516	84.502	554
84.528	517	84.553	552
84.578	515	84.604	549
84.629	510	84.655	543
84.679	504	84.705	538
84.731	495	84.756	529
84.781	485	84.806	522
84.832	474	84.858	512
84.882	462	84.908	505
84.933	451	84.959	498
84.984	441	85.009	492
85.035	430	85.060	486
85.085	424	85.111	482
85.136	418	85.162	480
85.186	415	85.212	481
85.237	415	85.263	483
85.288	417	85.313	486
85.339	422	85.364	491
85.389	429	85.415	497
85.440	438	85.466	505
85.490	448	85.516	512
85.542	459	85.567	521
85.592	471	85.617	528
85.643	481	85.669	535
85.693	492	85.719	542
85.744	501	85.770	547
85.795	508	85.820	550
85.846	513	85.871	552
85.896	516	85.922	552
85.947	515	85.973	551
85.997	514	86.023	547
86.048	508	86.074	543
86.099	501	86.124	536
86.150	492	86.175	529
86.200	482	86.226	521
86.251	470	86.277	513
86.301	459	86.327	506
86.353	448	86.378	498
86.403	438	86.428	492
86.454	430	86.480	488
86.504	424	86.530	484
86.555	419	86.581	482
86.606	417	86.631	482
86.657	417	86.682	484
86.707	419	86.733	487
86.758	424	86.784	492
86.808	432	86.834	498
86.859	440	86.885	504
86.910	451	86.935	512
86.961	462	86.986	520
87.011	473	87.037	528
87.062	484	87.088	535
87.112	493	87.138	541
87.164	502	87.189	545
87.214	508	87.239	549
87.265	513	87.291	552
87.315	514	87.341	552
87.366	514	87.392	549
87.417	512	87.442	546
87.468	506	87.493	541
87.518	498	87.544	536
87.569	490	87.595	529
87.619	479	87.645	522
87.671	468	87.696	514
87.721	457	87.746	506
87.772	446	87.797	499
87.822	437	87.848	493
87.873	429	87.899	488
87.923	422	87.949	486
87.975	419	88.000	483
88.025	417	88.050	484
88.076	418	88.102	485
88.126	421	88.152	488
88.177	427	88.203	493
88.228	434	88.253	498
88.279	443	88.304	505
88.329	455	88.355	513
88.380	465	88.406	520
88.430	476	88.456	528
88.482	486	88.507	534
88.532	495	88.557	540
88.583	503	88.608	544
88.633	509	88.659	549
88.684	512	88.710	550
88.734	514	88.760	550
88.786	513	88.811	549
88.836	508	88.861	545
88.887	503	88.913	541
88.937	496	88.963	535
88.988	486	89.014	528
89.039	476	89.064	521
89.090	466	89.115	514
89.140	455	89.166	506
89.191	445	89.217	500
89.241	436	89.267	494
89.293	428	89.318	489
89.343	423	89.368	486
89.394	419	89.419	484
89.444	418	89.470	484
89.495	420	89.521	486
89.545	424	89.571	489
89.597	430	89.622	493
89.647	438	89.672	499
89.698	447	89.724	506
89.748	456	89.774	512
89.799	467	89.825	519
89.850	478	89.875	527
89.901	488	89.926	534
89.951	496	89.977	540
90.002	503	90.028	544
90.052	508	90.078	547
90.104	511	90.129	550
90.154	512	90.179	549
90.205	510	90.231	547
90.255	506	90.281	545
90.306	500	90.332	540
90.356	492	90.382	534
90.408	483	90.433	528
90.458	473	90.483	521
90.509	462	90.535	515
90.559	453	90.585	507
90.610	443	90.636	500
90.661	435	90.686	495
90.712	428	90.737	490
90.762	424	90.788	487
90.813	421	90.839	485
90.863	421	90.889	485
90.915	422	90.940	486
90.965	426	90.990	490
91.016	433	91.042	494
91.066	441	91.092	500
91.117	449	91.143	506
91.167	460	91.193	513
91.219	470	91.244	521
91.269	479	91.294	527
91.320	489	91.346	533
91.370	497	91.396	539
91.421	503	91.447	544
91.472	508	91.497	547
91.523	510	91.548	549
91.573	510	91.599	548
91.624	508	91.650	547
91.674	503	91.700	544
91.726	497	91.751	540
91.776	489	91.801	534
91.827	481	91.853	528
91.877	470	91.903	522
91.928	460	91.954	514
91.978	451	92.004	507
92.030	441	92.055	500
92.080	434	92.105	495
92.131	428	92.157	490
92.181	424	92.207	488
92.232	422	92.258	486
92.284	422	92.308	485
92.334	425	92.359	487
92.385	430	92.410	490
92.435	435	92.461	495
92.486	443	92.511	500
92.537	453	92.562	507
92.588	462	92.612	513
92.638	472	92.664	520
92.689	481	92.714	527
92.739	489	92.765	534
92.791	496	92.815	539
92.841	503	92.866	544
92.892	507	92.916	547
92.942	507	92.968	548
92.993	507	93.018	549
93.043	505	93.069	547
93.095	500	93.119	544
93.145	494	93.170	539
93.196	486	93.221	534
93.246	477	93.272	528
93.297	469	93.322	522
93.348	459	93.373	514
93.399	450	93.423	507
93.449	441	93.475	500
93.500	434	93.525	494
93.550	429	93.576	491
93.602	426	93.626	487
93.652	423	93.677	485
93.703	425	93.727	486
93.753	427	93.779	487
93.804	432	93.829	491
93.854	438	93.880	495
93.906	446	93.930	500
93.956	455	93.981	507
94.007	464	94.032	513
94.057	474	94.083	521
94.108	483	94.133	528
94.159	491	94.184	535
94.210	497	94.234	540
94.260	502	94.286	545
94.311	505	94.336	546
94.361	506	94.387	548
94.413	505	94.437	549
94.463	502	94.488	547
94.514	497	94.538	544
94.564	491	94.590	540
94.615	484	94.640	533
94.665	475	94.691	526
94.717	466	94.741	520
94.767	457	94.792	513
94.818	449	94.843	506
94.868	441	94.894	500
94.919	435	94.944	494
94.970	430	94.995	490
95.021	428	95.045	487
95.071	426	95.097	485
95.122	427	95.147	486
95.172	430	95.198	487
95.224	435	95.248	491
95.274	441	95.299	495
95.325	450	95.349	501
95.375	457	95.401	508
95.426	466	95.452	514
95.476	475	95.502	522
95.528	483	95.553	528
95.578	490	95.603	536
95.629	496	95.655	541
95.679	501	95.705	544
95.730	503	95.756	547
95.781	504	95.806	549
95.832	503	95.857	548
95.882	500	95.908	547
95.933	496	95.959	544
95.983	489	96.009	538
96.035	481	96.060	533
96.085	473	96.110	526
96.136	464	96.162	519
96.186	456	96.212	512
96.237	448	96.263	505
96.287	440	96.313	499
96.339	435	96.364	493
96.389	431	96.414	490
96.440	429	96.466	487
96.490	429	96.516	485
96.541	430	96.567	486
96.592	433	96.617	489
96.643	437	96.668	491
96.693	444	96.719	497
96.744	451	96.770	502
96.794	459	96.820	509
96.846	467	96.871	515
96.896	475	96.921	522
96.947	483	96.973	529
96.997	490	97.023	535
97.048	495	97.074	540
97.098	499	97.124	544
97.150	502	97.175	547
97.200	502	97.225	548
97.251	500	97.277	548
97.301	497	97.327	546
97.352	492	97.378	542
97.403	487	97.428	537
97.454	479	97.479	532
97.504	471	97.530	525
97.555	463	97.581	519
97.605	455	97.631	512
97.657	449	97.682	504
97.707	442	97.732	499
97.758	437	97.784	493
97.808	433	97.834	490
97.859	431	97.885	487
97.909	431	97.935	486
97.961	433	97.986	487
98.011	436	98.036	489
98.062	440	98.088	492
98.112	446	98.138	497
98.163	453	98.189	503
98.214	461	98.239	509
98.265	468	98.290	516
98.315	476	98.341	524
98.366	483	98.392	531
98.416	489	98.442	536
98.468	494	98.493	541
98.518	497	98.543	545
98.569	499	98.595	547
98.619	500	98.645	549
98.670	498	98.696	548
98.720	494	98.746	546
98.772	490	98.797	542
98.822	484	98.847	537
98.873	478	98.899	531
98.923	470	98.949	524
98.974	463	99.000	517
99.025	455	99.050	510
99.076	448	99.101	504
99.127	442	99.152	498
99.177	438	99.203	493
99.228	436	99.253	488
99.279	433	99.304	487
99.330	433	99.354	486
99.380	435	99.406	487
99.431	438	99.456	489
99.481	442	99.507	493
99.533	448	99.557	498
99.583	455	99.608	504
99.634	462	99.658	511
99.684	469	99.710	518
99.735	476	99.760	525
99.785	482	99.811	532
99.837	488	99.861	537
99.887	492	99.912	543
99.938	496	99.963	546
99.988	497	100.014	548
100.039	497	100.064	548
100.090	495	100.115	547
100.141	493	100.165	544
100.191	488	100.217	541
100.242	482	100.267	536
100.292	477	100.318	529
100.344	469	100.368	522
100.394	462	100.419	516
100.445	455	100.469	508
100.495	448	100.521	503
100.546	444	100.571	497
100.596	439	100.622	492
100.648	436	100.672	488
100.698	435	100.723	486
100.749	435	100.774	486
100.799	437	100.825	488
100.850	440	100.875	491
100.901	444	100.926	494
100.952	450	100.976	500
101.002	456	101.028	506
101.053	463	101.078	512
101.103	470	101.129	520
101.155	476	101.179	526
101.205	482	101.230	533
101.256	487	101.280	539
101.306	492	101.332	542
101.357	494	101.382	546
101.407	495	101.433	549
101.459	495	101.483	548
101.509	493	101.534	546
101.560	490	101.585	543
101.610	486	101.636	539
101.661	481	101.686	534
101.712	474	101.737	527
101.763	469	101.787	521
101.813	462	101.839	514
101.864	456	101.889	507
101.914	450	101.940	501
101.966	444	101.990	496
102.016	440	102.041	492
102.067	438	102.091	488
102.117	437	102.143	487
102.168	437	102.194	488
102.218	439	102.244	489
102.270	442	102.295	492
102.320	445	102.345	496
102.371	451	102.397	501
102.421	457	102.447	508
102.472	463	102.498	514
102.523	469	102.548	521
102.574	476	102.599	528
102.624	481	102.650	534
102.675	486	102.701	538
102.725	490	102.751	543
102.777	492	102.802	545
102.827	493	102.852	547
102.878	493	102.904	547
102.928	491	102.954	545
102.979	488	103.005	542
103.029	485	103.055	537
103.081	480	103.106	532
103.131	474	103.156	526
103.182	468	103.208	519
103.232	461	103.258	513
103.283	456	103.309	506
103.334	450	103.359	500
103.385	445	103.410	495
103.435	442	103.461	491
103.486	439	103.512	489
103.536	438	103.562	487
103.588	439	103.613	487
103.638	440	103.663	490
103.689	443	103.715	493
103.739	448	103.765	498
103.790	452	103.816	503
103.840	457	103.866	509
103.892	463	103.917	516
103.942	469	103.967	523
103.993	475	104.019	529
104.043	481	104.069	535
104.094	485	104.120	539
104.145	489	104.170	543
104.196	490	104.221	546
104.246	492	104.272	547
104.297	492	104.323	546
104.347	490	104.373	544
104.399	487	104.424	540
104.449	484	104.474	536
104.500	478	104.526	531
104.550	473	104.576	524
104.601	468	104.627	517
104.651	462	104.677	511
104.703	456	104.728	505
104.753	450	104.778	499
104.804	446	104.830	495
104.854	443	104.880	491
104.905	441	104.931	489
104.956	440	104.981	489
105.007	440	105.032	489
105.057	441	105.083	492
105.108	445	105.134	495
105.158	448	105.184	500
105.210	453	105.235	505
105.260	458	105.285	512
105.311	463	105.337	518
105.361	469	105.387	524
105.412	475	105.438	530
105.463	480	105.488	535
105.514	484	105.539	540
105.564	487	105.589	544
105.615	489	105.641	546
105.665	490	105.691	546
105.716	490	105.742	545
105.767	489	105.792	542
105.818	486	105.843	539
105.868	483	105.894	534
105.919	478	105.945	529
105.969	473	105.995	522
106.021	467	106.046	516
106.071	462	106.096	509
106.122	457	106.148	504
106.172	452	106.198	499
106.223	447	106.249	494
106.274	444	106.299	491
106.325	442	106.350	490
106.375	441	106.400	489
106.426	441	106.452	491
106.476	442	106.502	493
106.527	445	106.553	496
106.578	448	106.603	501
106.629	453	106.654	507
106.680	458	106.705	513
106.730	463	106.756	519
106.781	469	106.806	526
106.832	474	106.857	532
106.883	480	106.907	536
106.933	483	106.959	540
106.984	487	107.009	543
107.034	488	107.060	544
107.086	489	107.110	545
107.136	489	107.161	544
107.187	488	107.211	541
107.237	486	107.263	537
107.288	482	107.313	533
107.338	478	107.364	526
107.390	473	107.414	520
107.440	467	107.465	513
107.491	463	107.516	508
107.541	456	107.567	502
107.592	452	107.617	498
107.643	448	107.668	494
107.694	444	107.718	492
107.744	442	107.770	490
107.795	441	107.820	491
107.845	442	107.871	492
107.897	443	107.921	495
107.947	446	107.972	499
107.998	449	108.023	504
108.048	455	108.074	509
108.099	458	108.124	515
108.149	463	108.175	522
108.201	469	108.225	527
108.251	474	108.276	532
108.302	479	108.327	537
108.352	483	108.378	540
108.403	485	108.428	542
108.454	488	108.479	544
108.505	489	108.529	543
108.555	489	108.581	541
108.606	488	108.631	539
108.656	484	108.682	534
108.708	482	108.732	530
108.758	478	108.783	524
108.809	473	108.834	519
108.859	468	108.885	513
108.910	462	108.935	507
108.960	457	108.986	502
109.012	452	109.036	498
109.062	449	109.087	494
109.113	445	109.138	492
109.163	443	109.189	492
109.214	442	109.239	492
109.265	442	109.290	494
109.316	444	109.340	497
109.366	446	109.392	501
109.417	450	109.442	506
109.467	454	109.493	511
109.519	459	109.543	517
109.569	464	109.594	522
109.620	469	109.645	528
109.670	474	109.696	533
109.721	479	109.747	536
109.771	482	109.797	539
109.823	486	109.848	542
109.873	487	109.898	542
109.924	489	109.950	541
109.974	488	110.000	540
110.025	487	110.051	536
110.076	484	110.101	532
110.127	481	110.152	528
110.177	477	110.203	523
110.228	472	110.254	517
110.278	467	110.304	512
110.330	462	110.355	506
110.380	457	110.405	501
110.431	453	110.457	498
110.481	448	110.507	495
110.532	446	110.558	494
110.583	443	110.608	493
110.634	444	110.659	494
110.684	443	110.709	495
110.735	444	110.761	500
110.785	447	110.811	503
110.836	450	110.862	508
110.887	455	110.912	513
110.938	459	110.963	518
110.988	464	111.014	524
111.039	470	111.065	529
111.089	474	111.115	532
111.141	479	111.166	536
111.191	482	111.216	539
111.242	485	111.268	541
111.292	487	111.318	541
111.343	488	111.369	540
111.394	487	111.419	538
111.445	487	111.470	534
111.495	484	111.520	530
111.546	480	111.572	526
111.596	477	111.622	521
111.647	471	111.673	516
111.698	467	111.723	511
111.749	462	111.774	506
111.799	456	111.825	502
111.850	453	111.876	498
111.900	448	111.926	495
111.952	446	111.977	495
112.002	444	112.027	494
112.053	443	112.079	496
112.103	444	112.129	498
112.154	445	112.180	501
112.205	447	112.230	505
112.256	451	112.281	509
112.306	455	112.331	514
112.357	459	112.383	520
112.407	464	112.433	525
112.458	470	112.484	529
112.509	474	112.534	532
112.560	479	112.585	536
112.610	483	112.636	538
112.661	485	112.687	539
112.711	487	112.737	539
112.763	489	112.788	539
112.813	487	112.838	536
112.864	487	112.890	533
112.914	484	112.940	529
112.965	480	112.991	524
113.016	476	113.041	519
113.067	470	113.092	515
113.117	466	113.143	510
113.168	461	113.194	505
113.218	456	113.244	502
113.269	452	113.295	499
113.320	448	113.345	497
113.371	446	113.396	496
113.422	444	113.447	496
113.472	443	113.498	497
113.523	443	113.548	499
113.574	445	113.599	503
113.625	448	113.649	507
113.675	451	113.701	511
113.726	456	113.751	516
113.776	461	113.802	520
113.828	465	113.852	525
113.878	470	113.903	529
113.929	475	113.954	532
113.979	479	114.005	536
114.030	482	114.055	537
114.080	485	114.106	537
114.132	487	114.156	537
114.182	488	114.207	536
114.233	487	114.258	533
114.283	485	114.309	531
114.334	483	114.359	527
114.385	479	114.410	523
114.436	475	114.460	519
114.486	470	114.512	514
114.537	465	114.562	510
114.587	461	114.613	506
114.639	456	114.663	502
114.689	452	114.714	500
114.740	448	114.765	498
114.790	445	114.816	498
114.841	444	114.866	498
114.891	444	114.917	499
114.943	444	114.967	502
114.993	446	115.018	505
115.044	449	115.069	508
115.094	452	115.120	513
115.145	457	115.170	517
115.196	461	115.221	521
115.247	466	115.271	525
115.297	471	115.323	529
115.348	476	115.373	532
115.398	480	115.424	534
115.450	483	115.474	535
115.500	486	115.525	536
115.551	487	115.576	536
115.601	488	115.627	534
115.652	486	115.677	532
115.703	484	115.728	529
115.754	482	115.778	526
115.804	478	115.829	522
115.855	474	115.880	518
115.905	469	115.931	513
115.956	465	115.981	509
116.007	460	116.032	507
116.058	455	116.082	503
116.108	451	116.134	501
116.159	448	116.184	500
116.209	446	116.235	500
116.261	444	116.285	500
